,ncessch,bias_own_ses_hs,med_family_income,rent_pctage_household_income,num_white,num_black,num_native,num_asian,num_hispanic,num_ell,commute_total,commute_less_than_10_min,commute_10to14min,commute_15to19min,commute_20to24min,commute_25to29min,commute_30to34min,commute_35to44min,commute_45to59min,commute_60_more_min,poverty_status_total,poverty_status_income_below_poverty_lvl,poverty_status_fam_households,poverty_status_married_fam,poverty_status_other_fam,snap_total,snap_with_cash_public_assist,snap_no_cash_public_assist,poverty_inc_ratio_total,poverty_inc_ratio_under.5,poverty_inc_ratio_.50to.99,poverty_inc_ratio_1.00to1.24,poverty_inc_ratio_1.25to1.49,poverty_inc_ratio_1.50to1.84,poverty_inc_ratio_1.85to1.99,poverty_inc_ratio_2.00over,pct_commute_less_than_29,pct_commute_greater_than_30,pct_snap_no_cash_public_assist,pct_snap_with_cash_public_assist,pct_poverty_inc_ratio_185_under,nces_id,ap_courses,honors_classes,gs_equity_rating,gs_overall_rating,gs_test_rating,gs_progress_rating,high_school,clustering_hs,volunteering_rate_hs,pct_married_couple_families,pct_single_parent_families,pct_english_lang,pct_non_english_lang,pct_homeowners,pct_non_homeowners,pct_less_than_hs_edu,pct_hs_degree,pct_associates_degree,pct_bachelors_degree,pct_post_grad_higher_degree
660,172532002761,0.063419998,87930.97682119206,32.281788079470196,6.1756032171581765,0.11394101876675604,0.04691689008042895,0.12332439678284182,2.1152815013404824,1.3364611260053618,333674.0,40275.0,38988.0,39427.0,35041.0,18920.0,34354.0,31461.0,43074.0,52134.0,251017.0,16973.0,5836.0,1946.0,3890.0,251017.0,24656.0,226361.0,650987.0,28094.0,22330.0,31105.0,9967.0,24582.0,21307.0,513602.0,0.5174241924752903,0.48257580752470974,0.9017755769529554,0.09822442304704462,0.1783107803996086,172532002761,24.0,0.0,6.0,7.0,,,172532002761,0.40375999,0.051010001,0.5408675698659864,0.14827644350605554,0.8957105363479076,0.20857892730418462,0.8004054133309874,0.19959458666901264,0.08580995046428347,0.29746126922368404,0.11625204711864887,0.18347243955812603,0.049883903827428654
661,172688002871,-0.054469999,58341.535374868006,27.801795142555438,3.8905829596412556,0.726457399103139,0.9704035874439462,0.05291479820627803,19.75067264573991,16.891479820627804,617179.0,45059.0,53726.0,76023.0,64965.0,48790.0,124423.0,71540.0,76489.0,56164.0,393455.0,59006.0,30184.0,13784.0,16400.0,393455.0,86193.0,307262.0,1340519.0,82370.0,102738.0,107477.0,85558.0,139330.0,72121.0,750925.0,0.46755155311506064,0.5324484468849394,0.7809330164821898,0.21906698351781018,0.38602436817381924,172688002871,23.0,0.0,3.0,3.0,,,172688002871,0.22205,0.0244,0.46610561322095295,0.2775645077137779,0.17857067110079874,1.6428586577984026,0.5512031966472531,0.4487968033527468,0.3165693848240326,0.35986113833758065,0.056102752029316576,0.08580938626425723,0.023477662515352396
662,172688002872,-0.0040099998,78271.08899521531,31.457511961722485,3.1084175084175083,0.9124579124579124,0.36094276094276095,0.18585858585858586,9.077441077441078,6.61770761839396,653542.0,45643.0,67050.0,80123.0,73040.0,41059.0,100941.0,88054.0,84436.0,73196.0,490090.0,57934.0,25466.0,13659.0,11807.0,490090.0,70692.0,419398.0,1434338.0,70566.0,111612.0,72985.0,42339.0,119292.0,53839.0,963705.0,0.46961786694657726,0.5303821330534227,0.8557571058377033,0.14424289416229671,0.2905828333349601,172688002872,22.0,0.0,3.0,2.0,,,172688002872,0.28758001,0.034480002,0.44971975489443616,0.22525677034283526,0.49874363346457073,1.0025127330708585,0.6291623623839572,0.37083763761604277,0.15800693420382825,0.30360552344195557,0.09384221112710714,0.14366229231301061,0.07840215756716507
663,172771002939,0.01898,150769.81659388647,27.86419213973799,12.438260869565218,0.6330434782608696,0.04173913043478261,2.968695652173913,1.7982608695652174,3.4295652173913043,163982.0,18698.0,20677.0,23991.0,21458.0,4612.0,20097.0,11193.0,13358.0,29898.0,148866.0,8683.0,3608.0,1705.0,1903.0,148866.0,7063.0,141803.0,368246.0,6569.0,11048.0,7875.0,5268.0,11424.0,4447.0,321615.0,0.5454013245356197,0.45459867546438026,0.9525546464605753,0.047445353539424716,0.11455385801882437,172771002939,29.0,0.0,8.0,9.0,,,172771002939,0.39816999,0.063299999,0.6711826382498539,0.09650118552650139,0.7849528811988259,0.4300942376023482,0.8141712397315941,0.1858287602684059,0.02469912920966274,0.09194213795243958,0.05769639861761598,0.3866926357711045,0.31299280560486276
664,172771002940,0.043820001,138103.34254143646,30.149355432780848,8.650185414091471,0.7292954264524104,0.04449938195302843,2.4400494437577254,1.6971569839307787,2.553770086526576,432932.0,53318.0,51176.0,60016.0,59360.0,22969.0,53508.0,31743.0,46208.0,54634.0,376457.0,30680.0,12013.0,3224.0,8789.0,376457.0,22083.0,354374.0,883939.0,40173.0,32235.0,7764.0,14401.0,19591.0,9683.0,760092.0,0.5701565141869854,0.4298434858130145,0.9413399139875205,0.05866008601247951,0.12915370857038777,172771002940,30.0,0.0,8.0,9.0,,,172771002940,0.39412999,0.072350003,0.5521973941406784,0.09466886099112962,0.7722952673491253,0.4554094653017493,0.6665022903756691,0.33349770962433084,0.03170182911323428,0.10657604352090674,0.05959149198968286,0.3637939568423729,0.30579294874123586
665,172853002986,0.01967,109234.52488687783,32.1868778280543,3.6611265004616804,0.6204986149584487,0.07017543859649122,2.554939981532779,1.2179132040627885,3.4108956602031393,295824.0,23857.0,37631.0,32826.0,41255.0,21222.0,48881.0,18789.0,40575.0,30788.0,246698.0,21967.0,13355.0,8525.0,4830.0,246698.0,26906.0,219792.0,702499.0,24057.0,36132.0,26573.0,17985.0,34969.0,16357.0,546426.0,0.530014468062091,0.46998553193790904,0.8909354757638894,0.10906452423611054,0.19888426887440408,172853002986,28.0,0.0,5.0,7.0,,,172853002986,0.39927,0.081519999,0.60608368202505,0.15205018768551762,0.47127105855429324,1.0574578828914134,0.8004672701575043,0.19953272984249568,0.08625799377550078,0.19719678429452342,0.08832425316011938,0.29940279483254156,0.1589743198920096
666,172853002988,-0.0048500001,93378.09483960949,32.00962343096234,4.236947791164659,0.5148594377510041,0.04096385542168675,2.8305220883534137,1.1919678714859439,4.640879478827362,493726.0,47108.0,68274.0,62215.0,60551.0,32663.0,73316.0,39873.0,68871.0,40855.0,449986.0,50328.0,22903.0,11758.0,11145.0,449986.0,57279.0,392707.0,1149551.0,43464.0,59882.0,46987.0,30692.0,65934.0,27099.0,875493.0,0.5485046361747203,0.4514953638252796,0.8727093731804989,0.12729062681950104,0.2148308339516907,172853002988,29.0,0.0,6.0,8.0,,,172853002988,0.37724999,0.065820001,0.559706821653145,0.1406071563173898,0.4933633898285873,1.0132732203428254,0.7512007957131239,0.24879920428687613,0.08186389759665622,0.18576858910420824,0.05499400351477154,0.307172182245654,0.19394844803837752
667,172901003042,0.01235,152344.78387096775,31.76451612903226,9.625623960066555,0.14309484193011648,0.018302828618968387,2.750415973377704,0.7271214642262895,2.9534109816971714,232217.0,27934.0,19075.0,38012.0,24986.0,10999.0,30382.0,19677.0,27797.0,33355.0,248307.0,12100.0,4416.0,2304.0,2112.0,248307.0,8145.0,240162.0,542034.0,14161.0,11774.0,5812.0,7790.0,7106.0,5986.0,489405.0,0.5210901871955972,0.47890981280440276,0.9671978639345649,0.032802136065435125,0.08605179748871843,172901003042,25.0,0.0,5.0,8.0,,,172901003042,0.45837,0.075159997,0.6108140944868811,0.08043415841466685,0.7118574889716264,0.5762850220567471,0.8045409135456192,0.19545908645438087,0.02501459558988638,0.12439163656660401,0.04529444597707049,0.32721451988528827,0.3442762832891723
668,172901003043,0.10363,136800.53681710214,36.60641330166271,11.053701015965167,0.3134978229317852,0.09724238026124818,3.4963715529753268,2.4063860667634254,5.645863570391873,330293.0,36751.0,32878.0,39229.0,41467.0,19042.0,49745.0,30522.0,34874.0,45785.0,319603.0,17578.0,11425.0,6166.0,5259.0,319603.0,10706.0,308897.0,817011.0,25181.0,31914.0,23099.0,18677.0,24540.0,12969.0,680631.0,0.5127780485811083,0.4872219514188917,0.9665021917816792,0.03349780821832085,0.15105182182369636,172901003043,,,8.0,9.0,,,172901003043,0.40502,0.060619999,0.5985303941215765,0.12960318933927492,0.6622830325187116,0.6754339349625769,0.7854601642048741,0.21453983579512592,0.04332422136139271,0.10514482998617178,0.05013301647481158,0.34576499354377865,0.33565597040211725
669,173027003132,0.017410001,74403.62711864407,27.684745762711866,9.38563829787234,1.1582446808510638,0.10106382978723404,0.41356382978723405,4.24468085106383,2.3377659574468086,137688.0,20526.0,14074.0,21622.0,26466.0,3212.0,11352.0,13516.0,15618.0,11302.0,94882.0,12476.0,3170.0,60.0,3110.0,94882.0,25464.0,69418.0,287842.0,11812.0,13086.0,6046.0,2364.0,13556.0,5530.0,235448.0,0.6238742664574981,0.3761257335425019,0.731624544170654,0.2683754558293459,0.16281154244342383,173027003132,30.0,0.0,7.0,9.0,,,173027003132,0.40290999,0.04778,0.5615832511374845,0.17453095336578744,0.6776862133698177,0.6446275732603647,0.7334415136763287,0.26655848632367135,0.059386277616407,0.3088746589208696,0.13895123668691137,0.17949564298917348,0.09310360003520816
670,173027005337,0.026629999,75777.16666666667,30.775,11.374358974358975,2.0478632478632477,0.1264957264957265,2.454700854700855,4.6581196581196584,3.9025641025641025,48918.0,2052.0,8077.0,7195.0,6856.0,3116.0,5710.0,4550.0,5581.0,5781.0,39040.0,1549.0,432.0,18.0,414.0,39040.0,2556.0,36484.0,110234.0,1963.0,1842.0,3355.0,814.0,5918.0,3573.0,92769.0,0.557995012061,0.44200498793899995,0.9345286885245901,0.06547131147540984,0.1260228241740298,173027005337,28.0,0.0,9.0,10.0,,,173027005337,0.39631999,0.054019999,0.6482673565154614,0.12510528215617855,0.7698682469016965,0.4602635061966069,0.9228281795211166,0.07717182047888341,0.05654701164803435,0.2205870125550844,0.06233701444477199,0.30646953445656366,0.13824954458528915
671,173045003164,0.052239999,91511.8155737705,30.59426229508197,9.997118155619596,2.547550432276657,0.2334293948126801,7.703170028818444,6.659942363112392,13.034582132564841,220109.0,13352.0,17555.0,29955.0,23144.0,21483.0,40802.0,18830.0,26514.0,28474.0,172330.0,11435.0,5826.0,3202.0,2624.0,172330.0,11298.0,161032.0,479252.0,9717.0,21491.0,11578.0,13033.0,17936.0,6822.0,398675.0,0.47925800398893276,0.5207419960110673,0.9344397377125283,0.06556026228747171,0.15389607137789724,173045003164,31.0,0.0,7.0,8.0,,,173045003164,0.39463001,0.059,0.6254671098341877,0.1396212419957561,0.5516496723189304,0.8967006553621393,0.7325925299983099,0.2674074700016901,0.0681446100556065,0.19028698826980167,0.10443454094433902,0.2909591468774359,0.14821843614730154
672,173045003165,0.035300002,101644.64009661836,26.24734299516908,7.763285024154589,0.5603864734299517,0.09017713365539452,5.207729468599034,2.818035426731079,6.450885668276973,370346.0,43047.0,49461.0,64616.0,42944.0,23148.0,52458.0,30075.0,30803.0,33794.0,316347.0,13805.0,7894.0,3738.0,4156.0,316347.0,20509.0,295838.0,794893.0,16998.0,16044.0,51033.0,18248.0,18978.0,8729.0,664863.0,0.602722859164133,0.397277140835867,0.9351692919483985,0.06483070805160157,0.15260041288575946,173045003165,31.0,0.0,9.0,10.0,,,173045003165,0.39559001,0.057700001,0.5789715914245444,0.12816274690722904,0.5483768899037706,0.9032462201924587,0.6492661652737858,0.3507338347262143,0.06654658114827523,0.18298091636918762,0.0746754470086187,0.2980369420976315,0.17980132410084754
673,173045003166,0.18188,105364.70820668693,28.501519756838906,8.054313099041533,0.9568690095846646,0.30990415335463256,1.68370607028754,8.461661341853036,9.81059390048154,264470.0,18091.0,25193.0,41284.0,38707.0,19075.0,46923.0,29053.0,19039.0,27105.0,215385.0,11855.0,7132.0,2127.0,5005.0,215385.0,10092.0,205293.0,508685.0,13416.0,29594.0,18999.0,19679.0,12425.0,8747.0,405825.0,0.538246303928612,0.46175369607138805,0.9531443693850546,0.04685563061494533,0.18501233572839773,173045003166,29.0,0.0,3.0,6.0,,,173045003166,0.35914999,0.048730001,0.5071328689271191,0.14184915778265275,0.7064683318580097,0.5870633362839806,0.6727732235179412,0.3272267764820588,0.07516886600901355,0.17797169168180596,0.07052574170225781,0.3149899214722389,0.19336401726063035
674,173045003167,0.036699999,102908.39461883408,27.273991031390132,10.586776859504132,0.9504132231404959,0.15289256198347106,3.793388429752066,4.130165289256198,7.963675213675214,184768.0,9432.0,22786.0,26295.0,25590.0,17475.0,26333.0,18191.0,20337.0,18329.0,156676.0,12107.0,4452.0,2581.0,1871.0,156676.0,14751.0,141925.0,364806.0,12893.0,12063.0,15833.0,11618.0,11808.0,5069.0,295522.0,0.5497596986491168,0.4502403013508833,0.9058502897699712,0.09414971023002885,0.17602506537721418,173045003167,32.0,0.0,6.0,8.0,,,173045003167,0.36884999,0.052060001,0.5563421387413006,0.12956297238644018,0.6036331662051935,0.7927336675896131,0.7157374840978822,0.28426251590211776,0.0616852270232225,0.22095955709592494,0.08388378282433429,0.2810544827005986,0.14852799648697287
675,173045003168,0.0167,131277.53142857144,27.193714285714282,8.733532934131736,0.5434131736526946,0.03592814371257485,4.923652694610778,1.721556886227545,4.089820359281437,291147.0,30155.0,27772.0,38832.0,37158.0,21142.0,42981.0,26647.0,34531.0,31929.0,244121.0,9091.0,4496.0,1635.0,2861.0,244121.0,11517.0,232604.0,595829.0,11221.0,10448.0,8309.0,14080.0,10147.0,12405.0,529219.0,0.5325797621132967,0.4674202378867033,0.9528225756899242,0.04717742431007574,0.09097408820315896,173045003168,30.0,0.0,6.0,8.0,,,173045003168,0.38861001,0.06244,0.6312573638589468,0.10870041303309959,0.7048127335082409,0.590374532983518,0.7872375838220673,0.21276241617793273,0.04737267601588162,0.12403693356868523,0.06439746672411477,0.35890237066069947,0.2455118672022312
676,173174003339,0.00483,102771.5140186916,27.068691588785047,7.8454258675078865,1.162460567823344,0.08832807570977919,0.39274447949526814,3.4858044164037856,2.722397476340694,187043.0,20264.0,24799.0,17324.0,30919.0,8956.0,17880.0,17069.0,21293.0,28539.0,117367.0,7116.0,2972.0,1137.0,1835.0,117367.0,7456.0,109911.0,343576.0,10857.0,7097.0,8112.0,14139.0,5089.0,5381.0,292901.0,0.546729896333998,0.45327010366600196,0.9364727734371672,0.06352722656283283,0.13183109413928795,173174003339,24.0,0.0,5.0,7.0,,,173174003339,0.38940001,0.043419998,0.6339040571804081,0.1607253774068973,0.8160540837361707,0.3678918325276585,0.9108491542664758,0.08915084573352418,0.060736291139269705,0.2806663021889425,0.09622442600525494,0.22712037222864287,0.10519795984747299
677,173174004524,-0.01884,121029.6,22.026666666666667,17.437699680511184,4.044728434504792,0.18210862619808307,0.7635782747603834,8.70926517571885,3.70926517571885,48861.0,6855.0,8484.0,3957.0,8250.0,1836.0,3873.0,3834.0,6411.0,5361.0,28950.0,306.0,75.0,0.0,75.0,28950.0,918.0,28032.0,101613.0,525.0,132.0,255.0,7161.0,570.0,3036.0,89934.0,0.6013384908209001,0.39866150917909987,0.9682901554404145,0.03170984455958549,0.08505801423046264,173174004524,28.0,0.0,5.0,7.0,,,173174004524,0.37854001,0.034030002,0.8045387271830291,0.13852984706462754,0.8342377898371979,0.33152442032560436,0.9316230883078441,0.0683769116921559,0.054285054285054285,0.23779163779163778,0.10362670362670362,0.21815661815661816,0.1495957495957496
678,173174005747,-0.02317,110662.0,23.0,15.448275862068966,1.5024630541871922,0.11576354679802955,2.3497536945812807,3.1576354679802954,2.3275862068965516,3477.0,504.0,672.0,291.0,699.0,147.0,237.0,234.0,360.0,333.0,2010.0,21.0,0.0,0.0,0.0,2010.0,51.0,1959.0,7011.0,21.0,12.0,0.0,651.0,39.0,276.0,6012.0,0.6652286453839517,0.33477135461604834,0.9746268656716418,0.025373134328358207,0.10312366281557553,173174005747,26.0,0.0,8.0,9.0,,,173174005747,0.43871999,0.045370001,0.818863226363798,0.06283507381152019,0.7808776075412251,0.4382447849175496,0.9191503417435272,0.0808496582564728,0.011926616658358966,0.11236064338078854,0.032631028655489766,0.41281169075899965,0.23355987015671162
679,173174006027,-0.01691,96037.4,26.597272727272724,9.063613231552162,3.241730279898219,0.1272264631043257,2.145038167938931,5.699745547073792,5.701612903225806,70208.0,6010.0,5420.0,8086.0,8926.0,5478.0,9088.0,7322.0,8264.0,11614.0,58450.0,6412.0,2573.0,1314.0,1259.0,58450.0,5044.0,53406.0,148492.0,10877.0,4247.0,3114.0,3472.0,11115.0,1147.0,114520.0,0.4831358249772106,0.5168641750227895,0.9137040205303678,0.08629597946963216,0.22105567976726018,173174006027,25.0,0.0,8.0,9.0,,,173174006027,0.45252001,0.033289999,0.4767472539680335,0.2201824670545596,0.7815116715037562,0.43697665699248744,0.7469345812561621,0.2530654187438379,0.04851549519612801,0.2591056851838474,0.10377808278552336,0.22206891569746443,0.09489272556526765
680,173717003858,0.096309997,97335.05249343831,30.547506561679793,8.286069651741293,0.291044776119403,0.08084577114427861,0.6467661691542289,2.099502487562189,1.4521963824289406,320322.0,50612.0,46642.0,41324.0,29799.0,14953.0,39503.0,29260.0,35339.0,32890.0,242196.0,12270.0,3742.0,1064.0,2678.0,242196.0,15527.0,226669.0,597567.0,11595.0,11859.0,13827.0,18417.0,29110.0,7568.0,505191.0,0.572330342592766,0.42766965740723395,0.9358907661563362,0.06410923384366381,0.14192216102964186,173717003858,33.0,0.0,4.0,7.0,,,173717003858,0.40832999,0.05861,0.5126988244260631,0.15197599536303172,0.824368421221175,0.35126315755764986,0.6860471446458708,0.31395285535412926,0.04779574543763674,0.21573295146138272,0.0695002010014876,0.2760519232229894,0.1820128678003027
681,173717004064,0.0054600001,72667.0,31.2,10.052238805970148,0.17537313432835822,0.014925373134328358,0.914179104477612,1.421641791044776,1.4832089552238805,1048.0,101.0,84.0,177.0,119.0,84.0,108.0,56.0,154.0,165.0,723.0,50.0,50.0,18.0,32.0,723.0,0.0,723.0,1781.0,0.0,127.0,0.0,291.0,87.0,0.0,1276.0,0.5391221374045801,0.46087786259541985,1.0,0.0,0.28354856822010105,173717004064,27.0,0.0,6.0,8.0,,,173717004064,0.42458001,0.070249997,0.8863400513408706,0.07012944453547436,0.9635698290458244,0.07286034190835108,0.9835873067890109,0.01641269321098913,0.005590945636712227,0.1926278681427423,0.14014472138041933,0.27296678829859605,0.23292720638258396
682,173894003952,-0.085890003,52221.27946768061,32.929087452471485,0.6157894736842106,4.843421052631579,0.08421052631578947,0.021052631578947368,2.843421052631579,2.2263157894736842,257529.0,20102.0,25625.0,25503.0,39053.0,6634.0,31064.0,18093.0,33841.0,57614.0,229011.0,35042.0,23129.0,3663.0,19466.0,229011.0,55104.0,173907.0,633346.0,57436.0,55850.0,41686.0,50499.0,72001.0,7954.0,347920.0,0.4539954723545698,0.5460045276454302,0.759382737073765,0.24061726292623498,0.43810492211208407,173894003952,13.0,0.0,4.0,3.0,,,173894003952,0.38719001,0.024250001,0.29617737102445935,0.37052396211820837,0.7672622800574597,0.4654754398850806,0.662213107827907,0.33778689217209307,0.14342772768593773,0.3418564764863541,0.09651248741679724,0.11530822295356911,0.04518205657877853
683,173894003953,-0.02902,73945.94748358862,31.40109409190372,1.5210727969348659,5.754789272030651,0.10855683269476372,0.07790549169859515,2.7790549169859515,1.7407407407407407,231182.0,20119.0,27938.0,21509.0,26337.0,12980.0,27332.0,20295.0,29114.0,45558.0,206832.0,22306.0,13875.0,3458.0,10417.0,206832.0,30861.0,175971.0,524634.0,31597.0,39555.0,25208.0,14342.0,15842.0,14104.0,383986.0,0.470983900130633,0.529016099869367,0.8507919470874913,0.14920805291250872,0.24120434436197424,173894003953,14.0,0.0,5.0,4.0,,,173894003953,0.38942999,0.034910001,0.3708084644601194,0.2677880267679508,0.8418821969011877,0.31623560619762464,0.716877675287876,0.28312232471212395,0.0768522708307884,0.305578448054864,0.09570230842419122,0.17883620459757854,0.10811071214120667
684,173897003954,-0.10095,57604.17137476459,37.5105461393597,0.15736040609137056,9.88155668358714,0.0338409475465313,0.023688663282571912,0.8697123519458545,0.3604060913705584,300072.0,7223.0,29539.0,27011.0,34530.0,11522.0,56254.0,26648.0,37365.0,69980.0,277295.0,59672.0,30784.0,7177.0,23607.0,277295.0,84003.0,193292.0,756987.0,77548.0,99554.0,46076.0,34508.0,39651.0,32804.0,426846.0,0.3659954944146738,0.6340045055853262,0.6970626949638472,0.30293730503615285,0.3927901007547025,173897003954,8.0,0.0,2.0,1.0,,,173897003954,0.37911999,0.02386,0.2400706829777649,0.41928206489284053,0.9415573303905375,0.11688533921892516,0.6303461859479167,0.3696538140520833,0.0843959008707823,0.2976274252563905,0.12860364882540884,0.12198359802490122,0.05957850783743058
685,173897003955,-0.1498,47388.45013239188,37.911650485436894,0.2722972972972973,4.189864864864865,0.05067567567567568,0.0945945945945946,1.6513513513513514,0.9979729729729729,541677.0,46164.0,54013.0,54548.0,67685.0,25584.0,80466.0,51984.0,64658.0,96575.0,506032.0,133382.0,80169.0,18763.0,61406.0,506032.0,172616.0,333416.0,1407676.0,207064.0,186535.0,134189.0,84701.0,81222.0,78869.0,635096.0,0.45782634300514885,0.5421736569948512,0.6588832326809372,0.3411167673190628,0.49280587294235323,173897003955,13.0,0.0,1.0,1.0,,,173897003955,0.31837001,0.021469999,0.27086277966408145,0.35099156987407837,0.8370390073696233,0.3259219852607532,0.5217637721901464,0.47823622780985364,0.1786385292881888,0.37234923856258373,0.06213087527647194,0.07718026366901057,0.05041401425366449
